1gvc, 2f46, 0.393787, 0.363032
1gvc, 4ldm, 0.258623, 0.215488
1gvc, 1sjy, 0.315155, 0.31085
1gvc, 3p8s, 0.285346, 0.277138
1gvc, 1am7, 0.339209, 0.329072
1gvc, 1tuh, 0.27385, 0.244794
1gvc, 3k41, 0.269359, 0.256455
1gvc, 3els, 0.321202, 0.30502
1gvc, 3rnv, 0.286108, 0.246091
1gvc, 4hrf, 0.339934, 0.335239
1gvc, 3hqc, 0.276793, 0.253973
1gvc, 3hdu, 0.238974, 0.225109
1gvc, 1exs, 0.361039, 0.365561
1gvc, 1yjg, 0.295512, 0.295512
1gvc, 1eyv, 0.307666, 0.273909
1gvc, 2wy3, 0.288619, 0.307466
1gvc, 1njk, 0.260448, 0.231784
1gvc, 3hdc, 0.315358, 0.303261
1gvc, 3h2d, 0.282553, 0.26733
1gvc, 1kng, 0.31193, 0.294572
1gvc, 2nmu, 0.27499, 0.247495
1gvc, 4az3, 0.269569, 0.389945
1gvc, 3fqz, 0.354871, 0.354871
1gvc, 3dka, 0.3078, 0.283038
1gvc, 4bif, 0.310915, 0.276605
1gvc, 1t82, 0.278223, 0.253659
1gvc, 3g7g, 0.257022, 0.24825
1gvc, 4g6j, 0.3038, 0.294679
1gvc, 3g7p, 0.300933, 0.275311
1gvc, 3gm5, 0.265457, 0.258976
1gvc, 1qkk, 0.38348, 0.351069
1gvc, 3whd, 0.278981, 0.265143
1gvc, 3ne7, 0.371085, 0.369423
3nrp, 1s3j, 0.257113, 0.238624
3nrp, 2fa1, 0.302451, 0.311817
3nrp, 3kmv, 0.305004, 0.285121
3nrp, 2qcb, 0.42957, 0.369928
3nrp, 2dyc, 0.290366, 0.274747
3nrp, 3k67, 0.339796, 0.345568
3nrp, 2z0u, 0.486521, 0.427487
3nrp, 2fu0, 0.298189, 0.301976
3nrp, 4g9y, 0.256548, 0.238671
3nrp, 2apl, 0.273979, 0.26783
3nrp, 3rt3, 0.27822, 0.279523
3nrp, 3n1r, 0.327389, 0.324492
3nrp, 3brn, 0.27993, 0.281128
3nrp, 2os9, 0.242904, 0.241892
3nrp, 2oeb, 0.260332, 0.260332
3nrp, 3r6g, 0.239443, 0.244975
3nrp, 2dxc, 0.302005, 0.255791
3nrp, 1elk, 0.232855, 0.233853
3nrp, 2gjd, 0.342121, 0.346721
3nrp, 1np8, 0.250355, 0.247122
3nrp, 4h3u, 0.358529, 0.314898
3nrp, 2prx, 0.330277, 0.257119
3nrp, 2efr, 0.122659, 0.124288
3nrp, 2r0x, 0.306723, 0.307958
3nrp, 3zvs, 0.288267, 0.295845
3nrp, 1g43, 0.418058, 0.434056
3nrp, 3hhj, 0.275919, 0.24877
3nrp, 3jqj, 0.326227, 0.319227
3nrp, 3fh3, 0.251738, 0.236354
3nrp, 2riq, 0.262008, 0.241362
3nrp, 3hrd, 0.148639, 0.31923
3nrp, 2wb3, 0.238155, 0.241296
3nrp, 1ns5, 0.25078, 0.247543
3nrp, 3gxh, 0.256784, 0.255622
3nrp, 2hlj, 0.311543, 0.308931
3nrp, 3kol, 0.256956, 0.248541
3nrp, 3nqn, 0.359352, 0.354715
3nrp, 2c2z, 0.28858, 0.285188
3nrp, 1cw0, 0.256193, 0.259387
3nrp, 2fup, 0.285061, 0.252877
3nrp, 2ast, 0.265083, 0.254783
3nrp, 1h0a, 0.25784, 0.263742
3nrp, 1vl7, 0.336689, 0.309335
3nrp, 1fjj, 0.374872, 0.378122
3nrp, 1zv4, 0.270026, 0.252424
3nrp, 3lru, 0.25218, 0.260888
3nrp, 1hjr, 0.28093, 0.288599
3nrp, 1czt, 0.392108, 0.407491
3nrp, 2f59, 0.272778, 0.265812
3nrp, 3klu, 0.309424, 0.260915
3nrp, 1xvw, 0.300503, 0.306871
3nrp, 4lhr, 0.366964, 0.338624
3nrp, 1lk3, 0.279543, 0.260602
3nrp, 3h0d, 0.227946, 0.222734
3nrp, 4f0u, 0.24936, 0.258103
3nrp, 3typ, 0.282587, 0.274012
3nrp, 3oue, 0.23825, 0.244401
3nrp, 3tl1, 0.32365, 0.332067
3nrp, 1gui, 0.329675, 0.334083
3nrp, 3clj, 0.272426, 0.265546
3nrp, 1gtz, 0.272925, 0.269363
3nrp, 4ea4, 0.271199, 0.253014
3nrp, 2aj6, 0.345338, 0.291905
3nrp, 2f9z, 0.262468, 0.306019
3nrp, 1vkc, 0.31544, 0.311406
3nrp, 3ggn, 0.316945, 0.284466
3nrp, 1dyo, 0.346524, 0.348103
3nrp, 3ksf, 0.289653, 0.289653
3nrp, 4ijx, 0.279382, 0.273521
3nrp, 1a34, 0.361066, 0.352379
3nrp, 1zd7, 0.249269, 0.255937
3nrp, 4bmw, 0.323161, 0.314922
3nrp, 2amt, 0.31329, 0.318688
3nrp, 1grj, 0.214941, 0.213893
3nrp, 2pn2, 0.342701, 0.31048
3nrp, 1wwz, 0.302525, 0.308791
3nrp, 3qy3, 0.348306, 0.307751
3nrp, 1e30, 0.358734, 0.3604
3nrp, 3zpa, 0.199143, 0.345733
3nrp, 3hm4, 0.284185, 0.278334
3nrp, 3oj6, 0.301781, 0.277871
3nrp, 2ypj, 0.410925, 0.351818
3nrp, 2b06, 0.284657, 0.28221
3nrp, 1pdk, 0.304504, 0.395307
3nrp, 1w8i, 0.215695, 0.216512
3nrp, 3ts5, 0.20842, 0.121608
3nrp, 1nzi, 0.315104, 0.319214
3nrp, 3mgd, 0.29689, 0.29163
3nrp, 1kex, 0.418453, 0.424491
3nrp, 2fg1, 0.272769, 0.272769
3nrp, 1mk4, 0.308951, 0.315646
3nrp, 2f1w, 0.502239, 0.48149
3nrp, 3u9j, 0.238332, 0.237227
3nrp, 3ejj, 0.270468, 0.265497
3nrp, 1sl4, 0.26973, 0.246024
3nrp, 1hlb, 0.270644, 0.275967
3nrp, 1x23, 0.350092, 0.351712
3nrp, 2qpv, 0.312536, 0.27937
3nrp, 3pfs, 0.285981, 0.26255
3nrp, 3pg6, 0.365377, 0.335816
3nrp, 1h89, 0.19, 0.113333
3nrp, 2v8q, 0.380338, 0.285599
3nrp, 4k30, 0.311153, 0.312441
3nrp, 1jon, 0.279995, 0.266143
3nrp, 3mfb, 0.304111, 0.294466
3nrp, 1ei7, 0.243364, 0.249473
3nrp, 3hzh, 0.239785, 0.220357
3nrp, 1bcs, 0.227437, 0.319586
3nrp, 3flj, 0.312702, 0.288134
3nrp, 2gt2, 0.268034, 0.266791
3nrp, 4h7l, 0.381426, 0.301834
3nrp, 1y82, 0.233568, 0.220661
3nrp, 2r47, 0.264042, 0.266048
3nrp, 4dyw, 0.275117, 0.24679
3nrp, 1iil, 0.312035, 0.28782
3nrp, 4jvv, 0.290171, 0.295432
3nrp, 1p2x, 0.284223, 0.292848
3nrp, 3oi8, 0.240848, 0.240848
3nrp, 2wq4, 0.379091, 0.344026
3nrp, 4jzu, 0.273809, 0.279694
3nrp, 2bkc, 0.29204, 0.289562
3nrp, 3cit, 0.291651, 0.293054
3nrp, 3s9x, 0.305004, 0.3097
3nrp, 2qea, 0.314817, 0.321088
3nrp, 2fjc, 0.293709, 0.292408
3nrp, 3ul4, 0.428853, 0.408447
3nrp, 2hsn, 0.218536, 0.226214
3nrp, 3wmd, 0.333452, 0.320137
3nrp, 2z7e, 0.355249, 0.335038
3nrp, 2ccl, 0.402208, 0.396592
3nrp, 1z3d, 0.322704, 0.321308
3nrp, 2ffs, 0.27183, 0.261829
3nrp, 3rgg, 0.289767, 0.29487
3nrp, 2hi2, 0.268492, 0.274486
3nrp, 3ed0, 0.329237, 0.329237
3nrp, 2icg, 0.254326, 0.258701
3nrp, 2b3j, 0.29186, 0.290648
3nrp, 3fou, 0.312819, 0.318432
3nrp, 3cgm, 0.330619, 0.338355
3nrp, 3zhw, 0.259977, 0.26237
3nrp, 3cgz, 0.300564, 0.288205
3nrp, 3fv6, 0.249379, 0.242224
3nrp, 1yz4, 0.2638, 0.271735
3nrp, 2q3t, 0.289582, 0.247375
3nrp, 1dbu, 0.266133, 0.263822
3nrp, 3e0h, 0.285466, 0.281515
3nrp, 3boq, 0.259128, 0.23444
3nrp, 4eje, 0.333301, 0.320185
3nrp, 3kf6, 0.275311, 0.257093
3nrp, 1su0, 0.263095, 0.245563
3nrp, 3ijt, 0.288201, 0.274387
3nrp, 3lur, 0.273695, 0.273695
3nrp, 2o7m, 0.310803, 0.312074
3nrp, 1jat, 0.330316, 0.330316
3nrp, 3bn6, 0.389863, 0.400966
3nrp, 2h09, 0.238602, 0.212443
3nrp, 1hus, 0.270417, 0.249953
3nrp, 1jl2, 0.265088, 0.262922
3nrp, 1htw, 0.250811, 0.257818
3nrp, 1or0, 0.239474, 0.239474
3nrp, 1mi8, 0.247853, 0.236626
3nrp, 3tje, 0.260455, 0.199008
3nrp, 3hyb, 0.286134, 0.238808
3nrp, 1k12, 0.366968, 0.377095
3nrp, 4j8p, 0.256565, 0.259633
3nrp, 1yb0, 0.28012, 0.286108
3nrp, 4f6a, 0.289562, 0.289562
3nrp, 2ns9, 0.329387, 0.329387
3nrp, 1yoa, 0.298098, 0.306782
3nrp, 4a1u, 0.238146, 0.23614
3nrp, 1eqw, 0.406115, 0.411807
3nrp, 1uaq, 0.288382, 0.287075
3nrp, 4b62, 0.318563, 0.306376
3nrp, 1tfu, 0.240686, 0.24526
3nrp, 1j98, 0.39454, 0.396271
3nrp, 4kgn, 0.255879, 0.24283
3nrp, 1qu1, 0.200963, 0.185425
3nrp, 2ao9, 0.233611, 0.193545
3nrp, 4kg8, 0.369417, 0.328336
3nrp, 1mg2, 0.150675, 0.306527
3nrp, 3pft, 0.312303, 0.317427
3nrp, 1xiz, 0.300983, 0.305043
3nrp, 1dzj, 0.366549, 0.359329
3nrp, 3n9u, 0.248002, 0.304396
3nrp, 3g16, 0.312153, 0.312153
3nrp, 4g2e, 0.295587, 0.294483
3nrp, 2vmg, 0.376597, 0.364057
3nrp, 1xrg, 0.320893, 0.283483
3nrp, 2q0v, 0.336993, 0.317244
3nrp, 2fe1, 0.243003, 0.220137
3nrp, 3c1d, 0.238364, 0.229539
3nrp, 1e3o, 0.22693, 0.208445
3nrp, 3zhn, 0.385992, 0.346241
3nrp, 3h51, 0.32878, 0.308913
3nrp, 4agh, 0.345844, 0.236324
3nrp, 1y8x, 0.328455, 0.336336
3nrp, 1y9k, 0.306403, 0.298094
3nrp, 3h87, 0.24988, 0.233245
3nrp, 2bf8, 0.350191, 0.353381
3nrp, 1i21, 0.295828, 0.293312
3nrp, 3fni, 0.266402, 0.267568
3nrp, 2gbb, 0.258358, 0.258358
3nrp, 2g4r, 0.304189, 0.305434
3nrp, 1k0z, 0.267412, 0.266191
3nrp, 1k2e, 0.271144, 0.271144
3nrp, 2eve, 0.26416, 0.257695
3nrp, 4l9h, 0.279289, 0.279289
3nrp, 3r24, 0.19031, 0.305194
3nrp, 3rdr, 0.285849, 0.28707
3nrp, 2f23, 0.246327, 0.248231
3nrp, 2qih, 0.137382, 0.127045
3nrp, 1jyh, 0.286551, 0.290424
3nrp, 1vjx, 0.295308, 0.287329
3nrp, 1stm, 0.375341, 0.35638
3nrp, 1o1x, 0.255853, 0.245653
3nrp, 4i13, 0.221071, 0.228144
3nrp, 2vy7, 0.262203, 0.25913
3nrp, 4g08, 0.243352, 0.23084
3nrp, 4l6e, 0.368845, 0.308429
3nrp, 2fk9, 0.361835, 0.341845
3nrp, 1tjx, 0.424729, 0.43263
3nrp, 4bou, 0.310098, 0.294929
3nrp, 1j6x, 0.404018, 0.391285
3nrp, 1t3g, 0.225174, 0.220589
3nrp, 2a4v, 0.271617, 0.276277
3nrp, 3sb1, 0.315874, 0.263512
3nrp, 3d6r, 0.32678, 0.267059
3nrp, 2p6b, 0.164529, 0.311553
3nrp, 3hmh, 0.289936, 0.274048
3nrp, 2nrr, 0.271792, 0.256787
3nrp, 2bjn, 0.313344, 0.297281
3nrp, 3h5e, 0.248101, 0.250039
3nrp, 1b7t, 0.0872998, 0.29776
3nrp, 1wzv, 0.330082, 0.327247
3nrp, 2iab, 0.291146, 0.291146
3nrp, 2yfz, 0.393371, 0.371272
3nrp, 3d89, 0.280169, 0.262352
3nrp, 3lor, 0.264039, 0.260751
3nrp, 3iq1, 0.290783, 0.288254
3nrp, 3b6b, 0.329658, 0.298482
3nrp, 1tjn, 0.256477, 0.226052
3nrp, 2av4, 0.339964, 0.314588
3nrp, 3gin, 0.49317, 0.408083
3nrp, 1dwk, 0.238121, 0.238121
3nrp, 1zdn, 0.336459, 0.335005
3nrp, 3k3c, 0.29029, 0.29029
3nrp, 1z13, 0.256297, 0.261908
3nrp, 3nv7, 0.22574, 0.228737
3nrp, 2a4d, 0.34334, 0.321635
3nrp, 2v6v, 0.305053, 0.276109
3nrp, 2pmp, 0.273233, 0.282427
3nrp, 3mfn, 0.298095, 0.260811
3nrp, 1gr3, 0.384397, 0.347176
3nrp, 2ila, 0.324898, 0.315308
3nrp, 1kjn, 0.240983, 0.237045
3nrp, 2e85, 0.28509, 0.289983
3nrp, 1uuh, 0.334548, 0.328224
3nrp, 1g1t, 0.256418, 0.261806
3nrp, 3zr0, 0.26693, 0.269158
3nrp, 2e47, 0.42353, 0.429856
3nrp, 4f8a, 0.262025, 0.255391
3nrp, 1yav, 0.259672, 0.241024
3nrp, 1w94, 0.261387, 0.257207
3nrp, 3sao, 0.34041, 0.337111
3nrp, 3rgo, 0.270513, 0.27651
3nrp, 3kgz, 0.322038, 0.312402
3nrp, 2voh, 0.286001, 0.289686
3nrp, 4ehs, 0.330292, 0.284644
3nrp, 2c41, 0.28371, 0.287403
3nrp, 3lwf, 0.247438, 0.234577
3nrp, 3gg6, 0.281782, 0.27144
3nrp, 2cnt, 0.323757, 0.322524
3nrp, 1od6, 0.217505, 0.220196
3nrp, 3wnf, 0.275422, 0.250212
3nrp, 2ox7, 0.262085, 0.24751
3nrp, 2c94, 0.282783, 0.275717
3nrp, 2zal, 0.268156, 0.277534
3nrp, 2vxt, 0.295632, 0.37121
3nrp, 1ass, 0.277025, 0.277025
3nrp, 3gr5, 0.246062, 0.24682
3nrp, 3k1h, 0.264236, 0.22131
3nrp, 3bcy, 0.308604, 0.298696
3nrp, 3e1p, 0.273593, 0.280775
3nrp, 1s4c, 0.301168, 0.298447
3nrp, 1lb6, 0.465202, 0.472375
3nrp, 2y3v, 0.358362, 0.368856
3nrp, 1ww7, 0.314628, 0.325558
3nrp, 2ygn, 0.381991, 0.361972
3nrp, 3cfu, 0.55046, 0.521905
3nrp, 4ak8, 0.269707, 0.244963
3nrp, 2nsq, 0.403578, 0.38171
3nrp, 1byr, 0.266083, 0.266083
3nrp, 3f6a, 0.276505, 0.271576
3nrp, 3a1b, 0.260494, 0.255989
3nrp, 1nbc, 0.425055, 0.431238
3nrp, 2gwf, 0.2585, 0.24228
3nrp, 3f8k, 0.291599, 0.25867
3nrp, 1iqd, 0.282327, 0.357156
3nrp, 1lm8, 0.392647, 0.316221
3nrp, 3mew, 0.258982, 0.264808
3nrp, 2xbt, 0.394549, 0.40575
3nrp, 3k0z, 0.304744, 0.296677
3nrp, 4k02, 0.347435, 0.311302
3nrp, 3pr9, 0.335902, 0.333018
3nrp, 1f8y, 0.221052, 0.224713
3nrp, 3pcv, 0.268296, 0.260981
3nrp, 3p4u, 0.234806, 0.225993
3nrp, 2hbo, 0.344453, 0.321541
3nrp, 3ecy, 0.368896, 0.317185
3nrp, 3s2w, 0.265622, 0.253772
3nrp, 3otl, 0.311936, 0.310557
3nrp, 3c5o, 0.376709, 0.369823
3nrp, 2nxp, 0.286582, 0.277865
3nrp, 3tyj, 0.366782, 0.338737
3nrp, 1kz1, 0.274383, 0.272016
3nrp, 3dsb, 0.298996, 0.290895
3nrp, 2wtg, 0.255059, 0.261366
3nrp, 2p39, 0.296694, 0.283961
3nrp, 3zl2, 0.431641, 0.441771
3nrp, 1wrj, 0.283234, 0.280531
3nrp, 3vv1, 0.313958, 0.298947
3nrp, 2q5x, 0.305061, 0.303712
3nrp, 3lir, 0.298309, 0.307647
3nrp, 1to4, 0.423378, 0.431455
3nrp, 1on0, 0.315941, 0.315941
3nrp, 1q0n, 0.272821, 0.279863
3nrp, 3p51, 0.318902, 0.305568
3nrp, 4g6x, 0.284607, 0.25151
3nrp, 4euk, 0.252637, 0.234394
3nrp, 2qwz, 0.305523, 0.28891
3nrp, 1squ, 0.290309, 0.290309
3nrp, 1o50, 0.264323, 0.251893
3nrp, 4bsx, 0.263534, 0.25042
3nrp, 1obp, 0.330448, 0.339747
3nrp, 1twf, 0.0568258, 0.340823
3nrp, 2d6n, 0.312341, 0.312341
3nrp, 3eyt, 0.262324, 0.258931
3nrp, 3imk, 0.251448, 0.254727
3nrp, 2cdp, 0.400477, 0.37277
3nrp, 2flh, 0.273909, 0.264678
3nrp, 3k8u, 0.283645, 0.263422
3nrp, 3r51, 0.284579, 0.283231
3nrp, 1bj7, 0.361178, 0.357363
3nrp, 1nrj, 0.279572, 0.273248
3nrp, 3owt, 0.310775, 0.30518
3nrp, 2ekn, 0.336136, 0.326057
3nrp, 3mxn, 0.263557, 0.262415
3nrp, 2wz8, 0.390782, 0.359144
3nrp, 2rfr, 0.288141, 0.288141
3nrp, 3f2z, 0.398553, 0.390938
3nrp, 3vnb, 0.265878, 0.262638
3nrp, 3ct5, 0.29437, 0.303084
3nrp, 4fry, 0.28153, 0.260074
3nrp, 3e6p, 0.238285, 0.346025
3nrp, 1dg7, 0.24118, 0.248273
3nrp, 2o16, 0.262574, 0.239951
3nrp, 2vju, 0.355954, 0.323087
3nrp, 4gb5, 0.349907, 0.340074
3nrp, 3i93, 0.359211, 0.340506
3nrp, 3brc, 0.232362, 0.22884
3nrp, 1a8m, 0.337903, 0.337903
3nrp, 3p8c, 0.0652987, 0.324814
3nrp, 3gmv, 0.28991, 0.294881
3nrp, 1h2t, 0.0895404, 0.292852
3nrp, 2qv8, 0.296081, 0.283361
3nrp, 2z0x, 0.2339, 0.238692
3nrp, 2hxp, 0.264574, 0.255119
3nrp, 1v4p, 0.301027, 0.29963
3nrp, 4kvx, 0.293714, 0.283724
3nrp, 3rx9, 0.396696, 0.354982
3nrp, 1aa7, 0.23554, 0.241233
3nrp, 2dwr, 0.332512, 0.345802
3nrp, 3rof, 0.292158, 0.299625
3nrp, 4ely, 0.277312, 0.255336
3nrp, 1tcf, 0.203392, 0.206976
3nrp, 1roc, 0.400963, 0.406992
3nrp, 4ma6, 0.306555, 0.311729
3nrp, 3cni, 0.309162, 0.29711
3nrp, 4a83, 0.30699, 0.315914
3nrp, 3qh6, 0.311513, 0.293054
3nrp, 2e2c, 0.336953, 0.343317
3nrp, 4a5u, 0.284552, 0.279518
3nrp, 2ej8, 0.33334, 0.300316
3nrp, 3alu, 0.273003, 0.278546
3nrp, 2pqk, 0.29239, 0.283931
3nrp, 1rbr, 0.252048, 0.255378
3nrp, 1bd8, 0.216455, 0.220078
3nrp, 3mah, 0.362472, 0.332247
3nrp, 2f46, 0.259467, 0.246741
3nrp, 4ldm, 0.396737, 0.336033
3nrp, 1sjy, 0.278655, 0.28103
3nrp, 3p8s, 0.249273, 0.24717
3nrp, 1am7, 0.286719, 0.284356
3nrp, 1tuh, 0.366482, 0.32947
3nrp, 3k41, 0.348715, 0.337258
3nrp, 3els, 0.316264, 0.306508
3nrp, 3rnv, 0.294578, 0.257884
3nrp, 4hrf, 0.268131, 0.270558
3nrp, 3hqc, 0.271203, 0.255526
3nrp, 3hdu, 0.344972, 0.332061
3nrp, 1exs, 0.271456, 0.279752
3nrp, 1yjg, 0.231054, 0.236214
3nrp, 1eyv, 0.28032, 0.256265
3nrp, 2wy3, 0.27904, 0.305979
3nrp, 1njk, 0.325346, 0.293302
3nrp, 3hdc, 0.309104, 0.304015
3nrp, 3h2d, 0.302372, 0.292037
3nrp, 1kng, 0.299821, 0.289412
3nrp, 2nmu, 0.322785, 0.295426
3nrp, 4az3, 0.215141, 0.306879
3nrp, 3fqz, 0.237613, 0.242384
3nrp, 3dka, 0.263421, 0.248973
3nrp, 4bif, 0.316544, 0.289391
3nrp, 1t82, 0.327798, 0.306984
3nrp, 3g7g, 0.402862, 0.397083
3nrp, 4g6j, 0.333237, 0.328734
3nrp, 3g7p, 0.290021, 0.270512
3nrp, 3gm5, 0.307991, 0.306613
3nrp, 1qkk, 0.291735, 0.274776
3nrp, 3whd, 0.258674, 0.250865
3nrp, 3ne7, 0.296937, 0.302272
1s3j, 2fa1, 0.225746, 0.252176
1s3j, 3kmv, 0.251637, 0.251637
1s3j, 2qcb, 0.232834, 0.217285
1s3j, 2dyc, 0.227025, 0.230172
1s3j, 3k67, 0.235811, 0.260173
1s3j, 2z0u, 0.2457, 0.234814
1s3j, 2fu0, 0.244513, 0.263976
1s3j, 4g9y, 0.622959, 0.622959
1s3j, 2apl, 0.228706, 0.240127
1s3j, 3rt3, 0.195535, 0.213136
1s3j, 3n1r, 0.227755, 0.244317
1s3j, 3brn, 0.237543, 0.257245
1s3j, 2os9, 0.373533, 0.402645
1s3j, 2oeb, 0.315333, 0.34165
1s3j, 3r6g, 0.270453, 0.301017
1s3j, 2dxc, 0.235421, 0.217572
1s3j, 1elk, 0.261287, 0.28426
1s3j, 2gjd, 0.267484, 0.291931
1s3j, 1np8, 0.284196, 0.301144
1s3j, 4h3u, 0.278114, 0.265219
1s3j, 2prx, 0.312901, 0.263678
1s3j, 2efr, 0.164287, 0.18483
1s3j, 2r0x, 0.240109, 0.259317
1s3j, 3zvs, 0.210657, 0.231584
1s3j, 1g43, 0.230088, 0.258684
1s3j, 3hhj, 0.267725, 0.2591
1s3j, 3jqj, 0.288167, 0.306536
1s3j, 3fh3, 0.26213, 0.265175
1s3j, 2riq, 0.293728, 0.292225
1s3j, 3hrd, 0.127525, 0.28157
1s3j, 2wb3, 0.196007, 0.213758
1s3j, 1ns5, 0.228866, 0.243035
1s3j, 3gxh, 0.249541, 0.270324
1s3j, 2hlj, 0.262838, 0.280503
1s3j, 3kol, 0.271291, 0.282578
1s3j, 3nqn, 0.29035, 0.31047
1s3j, 2c2z, 0.272945, 0.292016
1s3j, 1cw0, 0.278731, 0.306387
1s3j, 2fup, 0.311588, 0.295727
1s3j, 2ast, 0.291523, 0.30015
1s3j, 1h0a, 0.244507, 0.268291
1s3j, 1vl7, 0.299762, 0.29818
1s3j, 1fjj, 0.253448, 0.276279
1s3j, 1zv4, 0.363877, 0.367261
1s3j, 3lru, 0.239328, 0.267043
1s3j, 1hjr, 0.198599, 0.216434
1s3j, 1czt, 0.218946, 0.244494
1s3j, 2f59, 0.241383, 0.253037
1s3j, 3klu, 0.297889, 0.272558
1s3j, 1xvw, 0.29243, 0.320384
1s3j, 4lhr, 0.238172, 0.236066
1s3j, 1lk3, 0.30267, 0.30267
1s3j, 3h0d, 0.317517, 0.337799
1s3j, 4f0u, 0.299606, 0.336942
1s3j, 3typ, 0.243464, 0.255136
1s3j, 3oue, 0.205497, 0.226685
1s3j, 3tl1, 0.273321, 0.305137
1s3j, 1gui, 0.197645, 0.21541
1s3j, 3clj, 0.243726, 0.254499
1s3j, 1gtz, 0.273641, 0.290711
1s3j, 4ea4, 0.290139, 0.291478
1s3j, 2aj6, 0.298863, 0.26587
1s3j, 2f9z, 0.304526, 0.396741
1s3j, 1vkc, 0.285974, 0.306442
1s3j, 3ggn, 0.259694, 0.250904
1s3j, 1dyo, 0.219124, 0.235648
1s3j, 3ksf, 0.314048, 0.340238
1s3j, 4ijx, 0.255439, 0.272374
1s3j, 1a34, 0.222267, 0.234162
1s3j, 1zd7, 0.226587, 0.249565
1s3j, 4bmw, 0.331762, 0.348339
1s3j, 2amt, 0.231039, 0.250762
1s3j, 1grj, 0.251248, 0.271977
1s3j, 2pn2, 0.234459, 0.230938
1s3j, 1wwz, 0.260186, 0.289534
1s3j, 3qy3, 0.225616, 0.218831
1s3j, 1e30, 0.199571, 0.214702
1s3j, 3zpa, 0.18137, 0.325505
1s3j, 3hm4, 0.30987, 0.325654
1s3j, 3oj6, 0.237964, 0.235761
1s3j, 2ypj, 0.273959, 0.254032
1s3j, 2b06, 0.23002, 0.244595
1s3j, 1pdk, 0.22704, 0.310893
1s3j, 1w8i, 0.275528, 0.296023
1s3j, 3ts5, 0.390863, 0.224282
1s3j, 1nzi, 0.21594, 0.236123
1s3j, 3mgd, 0.274943, 0.29414
1s3j, 1kex, 0.229787, 0.250277
1s3j, 2fg1, 0.258678, 0.280459
1s3j, 1mk4, 0.241057, 0.262928
1s3j, 2f1w, 0.219578, 0.227011
1s3j, 3u9j, 0.310287, 0.333329
1s3j, 3ejj, 0.265445, 0.281748
1s3j, 1sl4, 0.298238, 0.292778
1s3j, 1hlb, 0.302861, 0.332451
1s3j, 1x23, 0.283683, 0.307464
1s3j, 2qpv, 0.302475, 0.288232
1s3j, 3pfs, 0.266586, 0.264158
1s3j, 3pg6, 0.254673, 0.253359
1s3j, 1h89, 0.357454, 0.191253
1s3j, 2v8q, 0.265841, 0.217719
1s3j, 4k30, 0.331201, 0.360722
1s3j, 1jon, 0.275461, 0.282623
1s3j, 3mfb, 0.234452, 0.244477
1s3j, 1ei7, 0.24125, 0.26949
1s3j, 3hzh, 0.278487, 0.274333
1s3j, 1bcs, 0.172809, 0.265844
1s3j, 3flj, 0.265856, 0.263304
1s3j, 2gt2, 0.237256, 0.256143
1s3j, 4h7l, 0.282339, 0.248543
1s3j, 1y82, 0.260341, 0.26373
1s3j, 2r47, 0.269091, 0.291472
1s3j, 4dyw, 0.253939, 0.244339
1s3j, 1iil, 0.248668, 0.246274
1s3j, 4jvv, 0.25606, 0.280962
1s3j, 1p2x, 0.258991, 0.288061
1s3j, 3oi8, 0.232366, 0.25111
1s3j, 2wq4, 0.243357, 0.238193
1s3j, 4jzu, 0.257979, 0.28272
1s3j, 2bkc, 0.279352, 0.300342
1s3j, 3cit, 0.304599, 0.331612
1s3j, 3s9x, 0.254548, 0.281152
1s3j, 2qea, 0.261999, 0.287729
1s3j, 2fjc, 0.307854, 0.331626
1s3j, 3ul4, 0.234697, 0.241651
1s3j, 2hsn, 0.280538, 0.315994
1s3j, 3wmd, 0.288616, 0.299453
1s3j, 2z7e, 0.266155, 0.27049
1s3j, 2ccl, 0.270419, 0.288343
1s3j, 1z3d, 0.282377, 0.303219
1s3j, 2ffs, 0.250729, 0.260159
1s3j, 3rgg, 0.266598, 0.291165
1s3j, 2hi2, 0.232892, 0.254413
1s3j, 3ed0, 0.229246, 0.244623
1s3j, 2icg, 0.198529, 0.217617
1s3j, 2b3j, 0.281827, 0.301704
1s3j, 3fou, 0.233389, 0.255308
1s3j, 3cgm, 0.246807, 0.267339
1s3j, 3zhw, 0.31026, 0.337672
1s3j, 3cgz, 0.271746, 0.281395
1s3j, 3fv6, 0.254461, 0.265524
1s3j, 1yz4, 0.301974, 0.3398
1s3j, 2q3t, 0.275848, 0.25524
1s3j, 1dbu, 0.229303, 0.244727
1s3j, 3e0h, 0.241908, 0.260304
1s3j, 3boq, 0.597165, 0.581748
1s3j, 4eje, 0.241204, 0.249343
1s3j, 3kf6, 0.303906, 0.303906
1s3j, 1su0, 0.297508, 0.297508
1s3j, 3ijt, 0.292406, 0.298479
1s3j, 3lur, 0.218404, 0.236046
1s3j, 2o7m, 0.309181, 0.336984
1s3j, 1jat, 0.283292, 0.305361
1s3j, 3bn6, 0.236269, 0.259276
1s3j, 2h09, 0.553599, 0.522973
1s3j, 1hus, 0.233287, 0.229518
1s3j, 1jl2, 0.259754, 0.276371
1s3j, 1htw, 0.27561, 0.309135
1s3j, 1or0, 0.270637, 0.289336
1s3j, 1mi8, 0.258389, 0.264716
1s3j, 3tje, 0.245155, 0.200759
1s3j, 3hyb, 0.287698, 0.257595
